W_C,tc,bc,CO2ppm,RH,tw,bw,pSR,T_K,theta_xc
0.680324158569674,1.86298448991468,-0.561102668620195,392.757349057759,77.3596207600592,0.14390721281075,0.564899078841865,0.0711905982565119,283.66319533884,1.29639758248619
0.616199197917028,1.16000961479787,-0.595443466777078,392.965807956373,78.790196986737,0.128226489797389,0.670139033943468,0.15749849241312,283.327574499981,1.21751307905124
0.681408090248915,1.35204226777384,-0.547020427545417,390.311807039773,75.0729135213737,0.140429359520071,0.669886382388866,0.0618314797823127,283.076025827917,1.01492986984169
0.666752696824985,1.19040805441427,-0.530045983008679,394.850470174332,79.9628799101268,0.131856781263875,0.592807715424621,0.0850779170923498,283.824631236791,1.06617928269558
0.65486380363364,1.86729470963138,-0.525892795970244,395.089765138228,73.2709318362145,0.132561722563023,0.754934409516484,0.0582366979978476,282.921326461903,1.08770937894455
0.692397316220254,2.76067418415077,-0.58193048076708,391.116814942009,73.7505907454441,0.11989554764201,0.603296937545748,0.0917860370440054,283.75603818899,1.15866039234518
0.640071436635642,1.93471752903218,-0.530370429380199,391.319033977014,70.918842420808,0.134242047306396,0.580464177254707,0.0497934074997183,283.070718995113,1.13010189379964
0.590963597280107,2.13805752197033,-0.545094239478706,393.968591397112,75.1781636851427,0.125217942556835,0.662963563078295,0.0771538904798598,282.850441646905,1.26254746736993
0.570618388871528,2.73206371994832,-0.601965764047474,394.41613419453,75.2515591635976,0.153967570813962,0.679850356181301,0.0497792961230819,282.932424362573,1.31024251215606
0.557166345938254,1.94031567666945,-0.585217867647245,395.749489582561,72.9266195995968,0.186702703027027,0.787590064080391,0.0616741695093397,282.815377606056,1.29489624316619
0.653803648926747,1.26588425676433,-0.57655749997428,391.955815069724,76.0074412707124,0.141006126880091,0.663446973089542,0.0755476633643345,283.940510742969,1.18731782111351
0.611946973874603,2.73147108525129,-0.556132192730172,393.903991541547,72.9356212148173,0.131266675618183,0.605975076712658,0.0944856907347528,284.212894528151,1.29688611407704
0.584652109580886,1.09837111538607,-0.51757509954671,390.378006104859,76.0673142159153,0.156267597256919,0.463241748444574,0.0578194026816014,283.218359915812,1.25929299101147
0.610843857793329,1.6858602434559,-0.523705345263498,395.033893799175,72.7741521969141,0.142528788233358,0.758450762582416,0.0663247926096145,282.846620776202,1.14756049740219
0.661762634083183,1.35267126112585,-0.553542726807814,395.061745026578,75.7362216484295,0.148557674112181,0.814295110832146,0.113426096364896,283.46448230932,1.00048924923315
0.557199902594039,1.76284899269913,-0.567335621117406,395.677744597818,70.4810313287797,0.155212933286207,0.701372685344048,0.103950120473404,282.93929505296,1.52481184476015
0.631296642032901,1.91355228854217,-0.554661408902002,395.076844797627,75.4951792735286,0.145748293768822,0.450921257456697,0.0768047615383105,283.958690905593,1.54857974955758
0.575420719162206,1.23885547085239,-0.555178091733284,393.350509860451,78.1016101130703,0.131623935971899,0.841570399001398,0.110266194271756,283.326050560269,0.857263653765031
0.619824936300781,2.21077172238214,-0.586340201576444,395.121499236216,77.1270042727108,0.16185766391318,0.718901073082225,0.0494422040310438,282.74323680399,1.20244648945563
0.695125118743203,1.52983084636624,-0.557041552382734,391.25005794466,76.8591643090374,0.135193135452688,0.693077569460749,0.101692844792317,283.627006629659,1.234388045595
0.668429594242592,2.73355269359561,-0.578867937457961,396.129084584035,76.65596960036,0.162278528914137,0.767016033833826,0.124533741905793,283.219394462354,1.28963715129853
0.629194625313641,1.58935709667669,-0.553670449927709,395.002260419388,75.0236026771198,0.137592090192639,0.710905320356357,0.150833403286656,283.612663513844,1.0351355676192
0.64275063397276,2.70791692736608,-0.575980509557223,390.616176623147,77.462875055403,0.141417113645296,0.584499210462516,0.0934005493488282,283.623889355284,1.29872987146539
0.643055871121579,2.74759982262772,-0.578211496347379,395.060521824309,74.157629865393,0.151630983114547,0.892219408595004,0.127032959780931,282.976156344146,1.16887599020904
0.635692646268426,2.30802893123116,-0.567662683230972,389.695650418768,75.8315418904638,0.138268185263323,0.728093681607753,0.111435222994734,283.724475224542,1.27597896349377
0.577973627697358,1.24566547208297,-0.553217883569033,392.972639516441,77.7022160795862,0.123231501092359,0.821290148291444,0.101723902815032,283.316970567551,0.868231162269992
0.649916588147874,2.87590919301084,-0.58149656499015,392.018059027829,75.1456756993313,0.137347278197565,0.632593039147973,0.0987461177539342,283.585381516275,1.25264560424927
0.639817017604386,1.05812949910773,-0.551782696947698,389.0471820261,78.1970361038386,0.144966050383207,0.517274493908387,0.0503415370388393,283.31682069443,1.24310431054902
0.603267415330587,1.03060427990044,-0.511792549669997,390.589368600322,76.7641831888465,0.154223325451003,0.492718944848586,0.0513481057312146,283.119878884627,1.36884379909554
0.611957111456054,2.08965643214577,-0.58697390634127,394.796495652151,76.7312277303078,0.162788416029081,0.690805073820322,0.0497628857279861,282.728924660478,1.19683406757329
0.622727967680233,1.94054387279738,-0.573245602413794,395.573053639725,74.750368126753,0.175629357954652,0.668615694260578,0.0710425829435864,282.877405745155,1.21799074667419
0.596661897855555,1.20817888055869,-0.536223755204996,389.698473926642,75.5941160404443,0.139173787714526,0.613667802548347,0.0706996196241226,283.075225671569,1.22529525935801
0.554541558071863,1.92194089482496,-0.580870436878721,397.135196178446,74.9977825013318,0.166653493297185,0.634863557448187,0.0731575195051525,282.825435215423,1.54489963190707
0.634526835361175,2.15452172944341,-0.560287905769752,393.904708443554,76.0491724264407,0.147697909535769,0.72047939445857,0.0858037273422057,282.944186173756,1.33964138393407
0.651066697747052,2.08404107041311,-0.56604534039906,395.548704518738,75.4829046024668,0.165618303342982,0.735656730800932,0.0774998167308437,282.798926954749,1.11941764436099
0.619606969971455,1.77369368846889,-0.579551902487554,396.10418577941,74.4675273788255,0.164660102065983,0.618561272321609,0.0486685832677851,282.905242890094,1.10623629046607
0.611781225045718,2.26217686603611,-0.595226605811896,393.069422868759,75.785778160363,0.147259612447729,0.605693008743079,0.0524903978728353,282.955816084452,1.19797074824319
0.666431666436764,1.10839552744838,-0.545024098307332,391.496521141115,73.329859978982,0.151385628529379,0.603429203726228,0.0539301085550016,282.971385599867,0.957492512488668
0.577369412186487,1.07411703269556,-0.568556903929174,389.780163158885,76.4396464650372,0.147654742611474,0.727501808862337,0.0479809399781253,282.943862837265,1.06187552799796
0.686538754063253,1.21309184423286,-0.546483134813528,389.931984656803,75.554968066343,0.133560691861101,0.582456230714023,0.0732591180765722,283.094353927349,1.05103337268075
0.581998416264488,2.45320447557638,-0.542359818214661,389.994661878077,75.9850034432455,0.127152079900248,0.618907120827249,0.0891178842238806,284.020657889517,1.55587839279627
0.66892760263855,1.64902340909902,-0.546390052405746,394.766852824426,73.1468779554379,0.136403494615848,0.713200749321131,0.0712647879970027,283.351615209154,1.02915821891355
0.609674917724653,2.44347021712942,-0.586466349026219,393.56424206094,74.346313582617,0.165648152934198,0.910261068248026,0.0978036224080762,283.135938347877,0.977165947340781
0.586434478008151,2.04483963108177,-0.543515765272532,389.940164244476,76.7189347126193,0.121935047856775,0.637513360039216,0.0623477617207717,283.832129668815,1.51404457151322
0.67245827286067,1.99811320758978,-0.568866962229589,391.523045464469,74.5412845441944,0.118886371239665,0.735199580710656,0.107156438719706,282.785975047862,1.01299492452798
0.642874939280742,1.23974578889351,-0.575215158238823,391.992199474911,75.8295988129527,0.143306995442831,0.635687614571632,0.0917007828808364,283.896367799653,1.09472475257747
0.64088886111809,2.81595002176981,-0.544300064304794,389.418932102157,73.8884658966622,0.127433985226349,0.56034366799736,0.0914014053555957,284.357881675719,1.38087506775794
0.533326648599332,1.59005976041789,-0.564869724019355,394.242938471731,70.114526860941,0.13785554173764,0.717502450347813,0.0656997683889968,283.02625609674,1.32220755096253
0.605979465762307,1.31240542614155,-0.546871577013278,389.097169660957,76.2141942681348,0.141491880241849,0.559637534816849,0.0676273250530001,282.892839819435,1.23445927379257
0.610845488398504,2.01149231559844,-0.573716405989683,394.171293990035,74.0988908862219,0.128500910721699,0.591137506423838,0.0496807076336906,283.162724089363,1.13555028505766
0.658735480908642,1.75676131309863,-0.556931491545187,394.804768251211,75.445204125542,0.133155425339879,0.727941571240819,0.16003617081046,283.465068951066,1.11417867323093
0.647412902427573,2.62869519658783,-0.60764357847773,394.141517099974,75.7321569807945,0.176017258626919,0.842778467003614,0.152058872901596,283.351771550372,1.06646632452145
0.684111107391329,1.15345950094274,-0.536622332128423,395.091395699654,79.9497092295394,0.130834464357452,0.571473350843957,0.0935437352559421,283.857857419516,1.05242882418475
0.555478926922884,1.98452130678267,-0.578580917591968,395.531000549773,72.7315373645549,0.173541312246125,0.653489203125034,0.161138849421208,283.300570332195,1.25323479637455
0.622693254582312,1.08554014701114,-0.572302431233425,392.43659595186,76.5947649785111,0.152430083468643,0.592846454724322,0.175720994253121,283.590235287441,1.28469923969701
0.610225232317825,1.05223036205201,-0.556630575671707,391.021212977469,74.5508260407417,0.132805052392814,0.793861045366716,0.0528837392963718,283.474838520949,1.01704827026673
0.629726795312887,1.9363197953836,-0.583645503652155,392.919482245452,73.2828571743961,0.138839159436402,0.566877141015794,0.052986626012954,283.172212950418,1.21338963150793
0.603013558846275,2.41623505675678,-0.599324132045773,393.742339430827,75.2368381630378,0.156799328920715,0.640995770288723,0.0480918749399951,283.096597197679,1.20689868744635
0.615361807358144,2.73329945572122,-0.568684769276209,390.283339826045,74.3409134631934,0.149166554053095,0.599631383807379,0.06200323133097,283.84205618878,1.38725626047509
0.615029917677302,1.00846688035235,-0.555691320295762,392.785524475804,75.8608736282486,0.174272217258293,0.750079390003373,0.157712878221052,283.672792438261,1.09231247123124
0.703780846201171,1.37336352117406,-0.539119319762879,394.070221952084,79.6253250864954,0.143843235304498,0.46974824848545,0.0720031360025117,283.685704566453,1.35771630667664
0.600686931397911,2.20395425484085,-0.568398410412791,392.890614817465,76.1238109880666,0.147628640982014,0.525923147847605,0.0866699104261556,284.109144146196,1.52359043758748
0.526478423882867,2.72538129577697,-0.532035641712528,392.378282501877,73.8070698362303,0.11851931644058,0.569907232402843,0.0900499649543476,283.586638223262,1.47925491900434
