W_C,tc,bc,CO2ppm,RH,tw,bw,pSR,T,theta_xc,A,n
0.538347920273286,2.22366492916088,-0.565543653313281,389.575891975316,69.7085307444043,0.171557977346534,0.581857630152689,0.132288249398547,282.742234505596,0.694520688019494,0.1861776149239,0.0552530940633395
0.541472183370672,2.3389844992748,-0.567891860262677,389.261093878312,69.6492789352281,0.1687597104004,0.567634547986501,0.126564386855009,282.627838672505,0.725055784887993,0.186370943259132,0.0563354889273854
0.53719584269703,2.11843601473888,-0.573051141174797,389.041581258718,69.7480090257954,0.170142312169627,0.573356247910498,0.119953551614827,282.692916656578,0.733967381751295,0.187443935557307,0.0536905510345383
0.539902951771693,2.02316755337359,-0.574105272636109,389.385537082066,70.198801580458,0.172212510077868,0.593558535594333,0.100510575582156,282.719694052558,0.722473847476459,0.185091253089035,0.0450074033911114
0.534015087651047,1.97135512237318,-0.578522403171933,389.030768011358,70.4342664031959,0.172676291624838,0.595600151815454,0.114063030243002,282.612380284699,0.678411076705779,0.183832624441069,0.0482059953833962
0.534424527116665,1.94680401435042,-0.57817694412357,389.059332886507,70.7089353221365,0.171362094148863,0.611551130654236,0.120350282097977,282.613031941157,0.693431808953059,0.182789792186044,0.0465710577679101
0.534186261949869,1.90700494038492,-0.578113627469476,388.999568886333,70.8470459321191,0.168096048385974,0.625289705690981,0.117977900760077,282.624285852185,0.710020267360225,0.181122381818745,0.0430849501273505
0.549338896304287,1.95939000708747,-0.578074119904936,388.823239533891,70.7945040719447,0.169732200403131,0.588100244979713,0.115125479866788,282.577106349503,0.693354049090179,0.193786608715402,0.0494161455849255
0.551999837169198,2.06287912724365,-0.578924465195222,388.859724003501,70.7264766792446,0.175239637325377,0.592816876371825,0.106793030418533,282.626771265087,0.656089852921379,0.191787719131935,0.0472809655338708
0.562526421333652,1.90700742468353,-0.578048209780807,389.463370457728,71.0309031119237,0.17528160636689,0.595973564118279,0.10140173797088,282.745167011271,0.651196683426506,0.200985174432491,0.0452778912359587
0.562136870596919,1.7788036254206,-0.580575361314343,390.021244528093,70.6585891499436,0.174142527990206,0.591818002860321,0.101658115076368,282.777567718954,0.64854567358271,0.207335163480048,0.0459338257058022
0.553840734533502,1.83717614170574,-0.582008800733179,390.846317833047,70.9749945916716,0.179446518892702,0.619273870238602,0.108521524715146,282.761383991855,0.677145387315592,0.197445969294474,0.0436185935807522
0.557739723384139,1.72005883764547,-0.582523394419819,391.023317604979,71.3730057347308,0.178644691731532,0.6081403797675,0.123210534827471,282.83097695473,0.660128955164205,0.206331056999603,0.0490977085100656
0.568839634229297,1.82765585684745,-0.579277171954029,391.274590956282,71.2212879297015,0.171756959563924,0.589737636150942,0.133069995165937,282.857639352147,0.660809291789282,0.213806430452192,0.0538526762604468
0.565952580373456,1.83485107741336,-0.581072265930047,390.828804470539,70.7807422224085,0.173900408603759,0.58172746387824,0.136604578780231,282.833895747063,0.624502519011758,0.215608259885816,0.0567686278044181
0.567123366273234,1.8509703376306,-0.58497869030263,390.756684589601,70.8490852132293,0.175187285159561,0.589212860702364,0.140831260704161,282.828505241549,0.658267135701186,0.215874064163066,0.0564461777257904
0.555633375462967,1.83275078660439,-0.584260273785818,390.83377995551,71.237947549807,0.177455816150623,0.579120780288998,0.136536487116209,282.765944719881,0.721821035759688,0.20776489345805,0.0579838601039232
0.545571384590335,1.71153979287582,-0.583675851304565,391.073842473167,71.9369346907017,0.17890096064725,0.59077719327672,0.13493498038154,282.839825617996,0.699054419572,0.200292903278236,0.0554023313096499
0.545141052685628,1.87439769437643,-0.581989180770435,391.183321759708,71.5868173299783,0.178480483721203,0.596636759471403,0.161141948390055,282.839126300144,0.735847722552183,0.199132638024668,0.060177347323905
0.537640889709356,1.84271496826905,-0.582726822206339,390.389074439664,71.2694529263768,0.180725076541118,0.612547549135006,0.165894245152255,282.884407851068,0.756210204642423,0.19489687866328,0.0583402175675533
0.52974015812204,1.9390854680504,-0.582195305147631,390.58092368935,71.3977951651758,0.182905045584624,0.580204662901771,0.151595020759222,282.919303785485,0.800422051757959,0.188620988702393,0.0624510129743002
0.517316759570034,1.93302733960119,-0.579849961207378,390.921439629906,71.6421733683672,0.179856244115926,0.578142815999232,0.156308667901091,282.911993792198,0.868420494842859,0.179319082816797,0.0634187450744076
0.514745972111954,1.95750289108631,-0.577909509983755,391.002599944485,71.8096108462434,0.180037220638093,0.56306641861658,0.161827003388885,282.92170652535,0.891976980247556,0.178897656116705,0.0682861607677404
0.510666297776438,1.93990321931071,-0.578030842867162,390.485361552799,72.2458849896201,0.181660471562809,0.517438663005835,0.173748932781696,282.807481653445,0.890348045319976,0.183528665610388,0.0836351897622699
0.494446821551202,1.90483061526258,-0.576807827833248,390.8090570518,71.7263324872274,0.183168494988938,0.514350062666131,0.163508299297539,282.768438611885,0.908803276459946,0.172853934437058,0.0822813489073342
0.510908887852496,2.04465301378066,-0.579984949426564,391.180954164963,71.4812199947411,0.181767732804257,0.564273345234032,0.161899697973128,282.766917647406,0.874051246247901,0.175034737154479,0.0683807222246687
0.51333378010552,1.97948277003997,-0.579726192576442,391.195712262266,71.753296384368,0.177645302727142,0.553887395947456,0.146585780469922,282.821747268287,0.841211935137474,0.176338371962614,0.0662851213983955
0.514537093476084,1.95418537482764,-0.576674595964495,390.921354197497,71.6988676505757,0.177745722295085,0.512602167219601,0.146306866023018,282.798826307412,0.8302961050551,0.184073826973718,0.077006663461887
0.53936186579871,1.79744879789426,-0.577165340265045,391.212914900613,72.0343178055396,0.175148418336186,0.505710492816344,0.129305544253513,282.85460667479,0.81603108104449,0.203979084319322,0.073635639062193
0.524102805953073,1.82881795676149,-0.573715880654627,391.331811964579,71.9766633213079,0.171593943440563,0.512318847401991,0.12901216253081,282.860638292777,0.849308153653409,0.189821566411972,0.0709823299185954
0.515314263597417,1.92793016401239,-0.575620335802776,391.209777363571,72.377707219264,0.17063776329869,0.497814630629255,0.161270921649227,282.775354995457,0.825545125945499,0.186662970115018,0.0835979437612893
0.524671458649024,1.84760818545263,-0.577229366784488,391.398718634929,72.1036619238289,0.173166371633523,0.480471520782401,0.167535237967026,282.806456124534,0.817810962759127,0.202746638042817,0.0912595959438269
0.522314481051186,1.93303328311342,-0.572798644953225,391.540917623347,71.8394197760591,0.171451727847674,0.436889322589443,0.154209844934966,282.750547973822,0.784828329319266,0.20613633863606,0.102251481377711
0.532246624115297,1.91768205234919,-0.572890467329768,391.509517644788,72.0428274422476,0.174437856010813,0.467344343654571,0.13949014336994,282.780497541758,0.779578399574545,0.203917239272864,0.0880566880502323
