Racc_inv,kt,eps_t,tc,bc,CO2ppm,RH,tw,bw,pSR,theta_xc,A,n
1.56033935115855e-10,1.06914927755253,8.51799867008523e-12,1.03918960797598,-0.548847298579926,392.799542526996,72.0402317277119,0.128579149376321,0.358095963011484,0.126268831742314,0.823075602217199,3.2781301834403,0.114326091857505
1.70611620696971e-10,1.0645994927438,8.69682909519131e-12,1.04539740116958,-0.548506396722401,392.694345682817,71.9392906319957,0.129829758144548,0.354770066173978,0.130078807381565,0.738047415949533,3.41539368665469,0.117535409704869
1.52089916046649e-10,1.04123027092238,8.73797352719594e-12,1.05383333617911,-0.548358868076838,392.835519917193,72.2249087777281,0.126451018218225,0.341684839706318,0.135109819679021,0.803255669982168,3.17420599215737,0.124474209694325
1.61681617228112e-10,1.01016226047199,8.80746062040606e-12,1.04109783041244,-0.546267870532521,392.848572785367,72.46895754553,0.125968057516517,0.351615926047388,0.125273097618471,0.787096845469408,3.20926813877786,0.116251799374044
1.59726762070309e-10,1.05700985857932,8.6484304194405e-12,1.03955219982124,-0.543402724106972,392.898138245176,72.1000223186843,0.123131438345422,0.333344911017769,0.103126508989008,0.751984062292703,3.27698597009406,0.116643660374434
1.61104057608663e-10,1.03949910675777,8.310549108614e-12,1.03602019594556,-0.547137786542916,392.837610100879,71.8540737439851,0.123249469857197,0.299649063702591,0.111173851289541,0.767975964081138,3.29245072851815,0.138248423110936
1.51590908971596e-10,1.04335775697389,7.92086000342115e-12,1.0387753348297,-0.543071130688109,392.431875392362,71.7494376143414,0.124100435999509,0.298522377906927,0.11838417506828,0.74915438415918,3.19087370415075,0.141839918988676
1.57515344117025e-10,1.10251973737084,7.92457462795334e-12,1.03548931288874,-0.54575777085808,392.152024581065,71.7292126002844,0.124497417962307,0.28408438844728,0.121021227834055,0.765403342681437,3.34812996878825,0.151835900610243
1.71118768530581e-10,1.11896578188652,8.07249026178068e-12,1.03455851407202,-0.542473182349543,391.893110113378,71.5408494343956,0.119484053291929,0.266532597512278,0.107904794784273,0.761281075520362,3.51189465803309,0.156789460360244
1.85595711113976e-10,1.17738773420841,7.63084393119973e-12,1.03525044121478,-0.540918524447363,392.119992847541,71.3600237104123,0.12451153402008,0.240395581571388,0.101028902811801,0.778512351779038,3.74703848334473,0.174636699858358
