x,Fx
1.00351116512335,0.00247
1.00352366278996,0.00248
1.00353942344126,0.00249
1.00354733816627,0.0025
1.00355879004674,0.00251
1.00357389279492,0.00252
1.00357618390516,0.00253
1.00358966784952,0.00254
1.00359518256924,0.00255
1.00359557534088,0.00256
1.0035958072887,0.00257
1.00359769758358,0.00258
1.0035987319899,0.00259
1.00360087782189,0.0026
1.00361091899876,0.00261
1.00361104835095,0.00262
1.00361318775854,0.00263
1.00361904467737,0.00264
1.0036289173751,0.00265
1.00363722738291,0.00266
1.00363856410933,0.00267
1.00364896064297,0.00268
1.00365350941586,0.00269
1.00366108372116,0.0027
1.00366666189356,0.00271
1.00366666689837,0.00272
1.00366917420042,0.00273
1.0036733974461,0.00274
1.0036779743997,0.00275
1.00368373558428,0.00276
1.00370587667922,0.00277
1.00371131598224,0.00278
1.00371344146186,0.00279
1.00371797025744,0.0028
1.00372287922404,0.00281
1.00372548242976,0.00282
1.00372843003587,0.00283
1.00376126670178,0.00284
1.00376149927435,0.00285
1.00376784150046,0.00286
1.00376888554525,0.00287
1.00378931194926,0.00288
1.00379633564027,0.00289
1.00379884163582,0.0029
1.00381068560632,0.00291
1.00381397680497,0.00292
1.00381676395283,0.00293
1.00382109202661,0.00294
1.00383039932194,0.00295
1.00383732446745,0.00296
1.00384698397367,0.00297
1.00385289253423,0.00298
1.00385452766171,0.00299
1.00385968041136,0.003
1.00386662719022,0.00301
1.00388460301717,0.00302
1.00389698936616,0.00303
1.00389754624633,0.00304
1.00390434234808,0.00305
1.00391210347126,0.00306
1.00391487978802,0.00307
1.00391983722212,0.00308
1.00392482167207,0.00309
1.00392706960023,0.0031
1.00393732433824,0.00311
1.00396562054518,0.00312
1.00397042484498,0.00313
1.00398526364645,0.00314
1.00398623570535,0.00315
1.00400112876376,0.00316
1.00401314588987,0.00317
1.0040137875248,0.00318
1.00401711870825,0.00319
1.0040269916292,0.0032
1.00403964598903,0.00321
1.00405056424352,0.00322
1.00406371929451,0.00323
1.00408004181368,0.00324
1.00408062916586,0.00325
1.00408723153065,0.00326
1.00410895342491,0.00327
1.00412500108118,0.00328
1.00415786294888,0.00329
1.00417159007525,0.0033
1.0041839002449,0.00331
1.00418430356598,0.00332
1.00418457860587,0.00333
1.00420195354399,0.00334
1.00420618902007,0.00335
1.00420795269502,0.00336
1.00421019742245,0.00337
1.00421264790117,0.00338
1.00421609720931,0.00339
1.00422425767269,0.0034
1.00422976747219,0.00341
1.0042335251513,0.00342
1.00425022530822,0.00343
1.00425242279153,0.00344
1.00426734559947,0.00345
1.004274863886,0.00346
1.00428190520382,0.00347
1.00428222607469,0.00348
1.00428842235413,0.00349
1.00429992204954,0.0035
1.00431082201512,0.00351
1.00432344648055,0.00352
1.00432678052519,0.00353
1.00432746780854,0.00354
1.0043279980266,0.00355
1.00432929234585,0.00356
1.00435525229531,0.00357
1.00436713600493,0.00358
1.00436767628465,0.00359
1.00438578476546,0.0036
1.00441586975108,0.00361
1.0044218762952,0.00362
1.00442249919802,0.00363
1.00443191912735,0.00364
1.00444858607312,0.00365
1.0044511982442,0.00366
1.00445655441634,0.00367
1.00446023114015,0.00368
1.00446947495075,0.00369
1.00448570544813,0.0037
1.00449135989941,0.00371
1.00449495407935,0.00372
1.00449837463267,0.00373
1.00450144033669,0.00374
1.0045084708545,0.00375
1.00450898236447,0.00376
1.00450930680307,0.00377
1.00451045080923,0.00378
1.00451551301014,0.00379
1.00452631192536,0.0038
1.00452670955119,0.00381
1.00453484495509,0.00382
1.00454023776523,0.00383
1.00454658243019,0.00384
1.00454794287002,0.00385
1.00455580186331,0.00386
1.0045639450409,0.00387
1.0045659788727,0.00388
1.00457244347513,0.00389
1.00457278418572,0.0039
1.00457517783675,0.00391
1.0045799301343,0.00392
1.00459024090942,0.00393
1.00459147923164,0.00394
1.00459547505218,0.00395
1.00462448183623,0.00396
1.00462476388539,0.00397
1.00463386448763,0.00398
1.0046496145718,0.00399
1.00465590453433,0.004
1.00467637598146,0.00401
1.00467739950483,0.00402
1.00468757297208,0.00403
1.00470335356008,0.00404
1.00470668493607,0.00405
1.00470919249188,0.00406
1.00471736538309,0.00407
1.00472654717209,0.00408
1.00472850022981,0.00409
1.00473256685418,0.0041
1.00473338983246,0.00411
1.00474075052689,0.00412
1.00474667209911,0.00413
1.00475306868179,0.00414
1.00475679346737,0.00415
1.00475999318482,0.00416
1.0047620403372,0.00417
1.00476605829664,0.00418
1.00476708479184,0.00419
1.00476887411781,0.0042
1.004770397845,0.00421
1.00477387491887,0.00422
1.00477798155919,0.00423
1.00480110751878,0.00424
1.00480639173313,0.00425
1.0048152270563,0.00426
1.00481834373409,0.00427
1.00482014546732,0.00428
1.00482316716915,0.00429
1.00483112099822,0.0043
1.0048365374739,0.00431
1.00484045828594,0.00432
1.00484383686452,0.00433
1.00484496292166,0.00434
1.00485049390712,0.00435
1.00485564495359,0.00436
1.00485911179717,0.00437
1.004864013368,0.00438
1.00487236642556,0.00439
1.0048850340591,0.0044
1.0049021392911,0.00441
1.0049022981421,0.00442
1.00493022584241,0.00443
1.00493475762808,0.00444
1.00494550351544,0.00445
1.0049467143209,0.00446
1.00494995497405,0.00447
1.00495444108443,0.00448
1.00495716626282,0.00449
1.00495867966193,0.0045
1.00495901684079,0.00451
1.00496537753597,0.00452
1.00497910875232,0.00453
1.00498190165543,0.00454
1.00498236198796,0.00455
1.00498632927178,0.00456
1.00498643901924,0.00457
1.00499070304484,0.00458
1.00499198712527,0.00459
1.00500695111562,0.0046
1.00502800102262,0.00461
1.00503236496843,0.00462
1.00504826931661,0.00463
1.00505857338868,0.00464
1.0050644619378,0.00465
1.0050718011489,0.00466
1.00507656919367,0.00467
1.00508429578316,0.00468
1.0051034403617,0.00469
1.00512454546612,0.0047
1.00512822234868,0.00471
1.00513977449696,0.00472
1.00515901909729,0.00473
1.00517733992957,0.00474
1.00518138222256,0.00475
1.00518395168487,0.00476
1.00518835443335,0.00477
1.00519704611206,0.00478
1.00520950749371,0.00479
1.00521243534563,0.0048
1.00521799513665,0.00481
1.00522334226028,0.00482
1.0052283875037,0.00483
1.00523248953234,0.00484
1.00527117697333,0.00485
1.005272068471,0.00486
1.00528611182593,0.00487
1.00528628268685,0.00488
1.00529577846373,0.00489
1.00529805042576,0.0049
1.00529857088839,0.00491
1.00530306829314,0.00492
1.00533553619627,0.00493
1.00534297307166,0.00494
1.00534683078547,0.00495
1.00536248713498,0.00496
1.005367082252,0.00497
1.00536918952831,0.00498
1.0053814517083,0.00499
1.00538637432358,0.005
1.00539083529353,0.00501
1.00539428686071,0.00502
1.00539516766846,0.00503
1.00539787007917,0.00504
1.00546197151935,0.00505
1.00548892495753,0.00506
1.00549463794323,0.00507
1.00549613061913,0.00508
1.00549912380688,0.00509
1.00549992696541,0.0051
1.00551566136238,0.00511
1.0055186528078,0.00512
1.00552177097503,0.00513
1.00553856656821,0.00514
1.00557951551802,0.00515
1.00559102918691,0.00516
1.00562190552231,0.00517
1.00562404949765,0.00518
1.00562736910093,0.00519
1.00563841953374,0.0052
1.00564095646451,0.00521
1.00564925460247,0.00522
1.00565559910205,0.00523
1.0056594786283,0.00524
1.00566619052544,0.00525
1.00567455497076,0.00526
1.00567797341646,0.00527
1.00568695917879,0.00528
1.00568809236468,0.00529
1.00569053213845,0.0053
1.00569551513711,0.00531
1.00572350151602,0.00532
1.00573113701074,0.00533
1.00574596964271,0.00534
1.00574598929714,0.00535
1.00574928433908,0.00536
1.0057512734147,0.00537
1.0057802182332,0.00538
1.00578564337116,0.00539
1.00579048573782,0.0054
1.00579362909435,0.00541
1.00581586752213,0.00542
1.00581621711989,0.00543
1.00582770599179,0.00544
1.00583145767493,0.00545
1.0058422245062,0.00546
1.00585118078785,0.00547
1.00585499959041,0.00548
1.00585716571029,0.00549
1.00586423998665,0.0055
1.00587021384138,0.00551
1.00587988470752,0.00552
1.00588218400725,0.00553
1.00588906205606,0.00554
1.00589285424429,0.00555
1.00590366106474,0.00556
1.00590741112892,0.00557
1.00590986406072,0.00558
1.00591930837568,0.00559
1.00592464233162,0.0056
1.00592498861445,0.00561
1.00594013202955,0.00562
1.00594592595403,0.00563
1.00595116806302,0.00564
1.00595207175021,0.00565
1.00595846338652,0.00566
1.00596418014796,0.00567
1.00598288880297,0.00568
1.00600966122577,0.00569
1.00602339638758,0.0057
1.00605018982217,0.00571
1.00605623303012,0.00572
1.00606207840089,0.00573
1.00607875036824,0.00574
1.00608235862661,0.00575
1.00608337974871,0.00576
1.0060882072542,0.00577
1.00609256713157,0.00578
1.00610746863892,0.00579
1.0061235996234,0.0058
1.00612798361715,0.00581
1.00613084964479,0.00582
1.00614781508835,0.00583
1.00616861267345,0.00584
1.00618077440859,0.00585
1.00619676665839,0.00586
1.00620665565396,0.00587
1.00620801140973,0.00588
1.00620976160271,0.00589
1.0062112266956,0.0059
1.00621625603373,0.00591
1.00622157675206,0.00592
1.00623300410554,0.00593
1.00623394679784,0.00594
1.00624211198775,0.00595
1.00624341360224,0.00596
1.00624391670517,0.00597
1.00624613687135,0.00598
1.00626884296356,0.00599
1.00627414349449,0.006
1.00627948410879,0.00601
1.00628452902015,0.00602
1.00629844775035,0.00603
1.00631139682089,0.00604
1.00631235478907,0.00605
1.00631821175431,0.00606
1.00631862297712,0.00607
1.0063215168553,0.00608
1.00632625011019,0.00609
1.00634126409903,0.0061
1.00634627098982,0.00611
1.0063491556805,0.00612
1.00636289457109,0.00613
1.00636652151119,0.00614
1.00637505788801,0.00615
1.00637955230814,0.00616
1.00640379597992,0.00617
1.00640917716216,0.00618
1.00642754005069,0.00619
1.00643417314355,0.0062
1.00643862615837,0.00621
1.00644412222486,0.00622
1.00645448424721,0.00623
1.00645938255074,0.00624
1.00646347371982,0.00625
1.00646412795524,0.00626
1.00646890438749,0.00627
1.00647344438046,0.00628
1.00649369203042,0.00629
1.00650542566356,0.0063
1.00652113990998,0.00631
1.00652681133364,0.00632
1.00653698073026,0.00633
1.00654872509588,0.00634
1.00657811749256,0.00635
1.00658569683494,0.00636
1.00658987348307,0.00637
1.00660994675557,0.00638
1.00661213441547,0.00639
1.00661305797474,0.0064
1.00662769773098,0.00641
1.00663658913858,0.00642
1.00664993676892,0.00643
1.00665403925221,0.00644
1.00666136002566,0.00645
1.00666306711688,0.00646
1.00668666083762,0.00647
1.00671587843366,0.00648
1.00672720165801,0.00649
1.0067272200234,0.0065
1.0067361737208,0.00651
1.00674001713336,0.00652
1.00674072219052,0.00653
1.0067640071337,0.00654
1.00676514191798,0.00655
1.00677655824614,0.00656
1.00678988142135,0.00657
1.00679799824423,0.00658
1.00680531945547,0.00659
1.00680948790269,0.0066
1.00681158797923,0.00661
1.00681220865486,0.00662
1.00682659380747,0.00663
1.00684903207921,0.00664
1.00686638949883,0.00665
1.00688798955627,0.00666
1.0069034157228,0.00667
1.00690570344735,0.00668
1.00692724146961,0.00669
1.00693580450036,0.0067
1.0069414010374,0.00671
1.00695504975506,0.00672
1.00696767151437,0.00673
1.00698734466719,0.00674
1.00699578006403,0.00675
1.00701517648669,0.00676
1.00701859830426,0.00677
1.00702508589092,0.00678
1.00702687131961,0.00679
1.00702790617575,0.0068
1.00704113874972,0.00681
1.0070474514972,0.00682
1.00704810520631,0.00683
1.00705014954392,0.00684
1.00707923469801,0.00685
1.00708657887762,0.00686
1.00711515586056,0.00687
1.00711704549567,0.00688
1.00712289702118,0.00689
1.00713196440068,0.0069
1.00713367974099,0.00691
1.0071352292757,0.00692
1.00713574992174,0.00693
1.00714443865337,0.00694
1.00714616567252,0.00695
1.00716127395508,0.00696
1.00716447089536,0.00697
1.0071661333768,0.00698
1.00716988844623,0.00699
1.00717032255714,0.007
1.00718993448791,0.00701
1.00719331740426,0.00702
1.00720542044645,0.00703
1.00720900127402,0.00704
1.00723098623357,0.00705
1.00723968854136,0.00706
1.0072427998642,0.00707
1.00724766523364,0.00708
1.00728072724742,0.00709
1.00729367085128,0.0071
1.00729714543879,0.00711
1.00730764385021,0.00712
1.00731393485111,0.00713
1.00731881608878,0.00714
1.00732691934552,0.00715
1.00734228643538,0.00716
1.00734852144783,0.00717
1.00734891470554,0.00718
1.00737587285844,0.00719
1.0073813760644,0.0072
1.00738241230989,0.00721
1.00739227765518,0.00722
1.00739588605759,0.00723
1.00739890043132,0.00724
1.00740561060693,0.00725
1.00740670280531,0.00726
1.00741544191728,0.00727
1.00742200154491,0.00728
1.00744207243695,0.00729
1.00745258275513,0.0073
1.00749212861099,0.00731
1.00750358591755,0.00732
1.00750566426886,0.00733
1.00752974694159,0.00734
1.00753067286259,0.00735
1.00753488239528,0.00736
1.00755341532818,0.00737
1.00755589437624,0.00738
1.00755973598084,0.00739
1.00756984338854,0.0074
1.00757022548651,0.00741
1.00757215404676,0.00742
1.00757314825285,0.00743
1.00758575697965,0.00744
1.00760593681309,0.00745
1.00765054434582,0.00746
1.00767126258224,0.00747
1.00768074224208,0.00748
1.00768827825938,0.00749
1.00769715454454,0.0075
1.0077037119368,0.00751
1.00771083232881,0.00752
1.00772810529192,0.00753
1.00773911430865,0.00754
1.00775401412736,0.00755
1.00775632378747,0.00756
1.00775645360121,0.00757
1.00776022949072,0.00758
1.00776361839843,0.00759
1.00776605072598,0.0076
1.00776742894312,0.00761
1.00776801277775,0.00762
1.00778646489009,0.00763
1.00779271494806,0.00764
1.00779625525229,0.00765
1.00780342894826,0.00766
1.00780697454151,0.00767
1.00780907816726,0.00768
1.00782604343431,0.00769
1.00784131483453,0.0077
1.00784217453084,0.00771
1.00784629427969,0.00772
1.00787437351283,0.00773
1.00787623561201,0.00774
1.00788895278972,0.00775
1.00791174917292,0.00776
1.00791640758013,0.00777
1.00791930636601,0.00778
1.00791991808718,0.00779
1.00792241334349,0.0078
1.00793198823734,0.00781
1.00793870772146,0.00782
1.00794820157249,0.00783
1.00795364805388,0.00784
1.00796317732659,0.00785
1.00798277882866,0.00786
1.00799167040231,0.00787
1.0079971497929,0.00788
1.00800694520097,0.00789
1.00802714485562,0.0079
1.00803082483952,0.00791
1.00805252855958,0.00792
1.0080622881052,0.00793
1.00807962205734,0.00794
1.0080843464898,0.00795
1.00810286203505,0.00796
1.00812155305844,0.00797
1.00812979608335,0.00798
1.00814471668461,0.00799
1.00818677176291,0.008
1.00818935555892,0.00801
1.00819182628166,0.00802
1.00819378983021,0.00803
1.0081949466032,0.00804
1.00820253794314,0.00805
1.00820541813575,0.00806
1.00821291208353,0.00807
1.00823591028916,0.00808
1.00829729904235,0.00809
1.00830098765477,0.0081
1.00830540419789,0.00811
1.00830613027201,0.00812
1.00830710556253,0.00813
1.00832026293537,0.00814
1.008323570137,0.00815
1.00832441762941,0.00816
1.00833327612362,0.00817
1.00833353299429,0.00818
1.00834721467324,0.00819
1.00835152482881,0.0082
1.00835413313052,0.00821
1.00836506186088,0.00822
1.00837967107146,0.00823
1.00839647671235,0.00824
1.00840639437059,0.00825
1.00842645774024,0.00826
1.00842998716717,0.00827
1.00843523919964,0.00828
1.00844875605793,0.00829
1.00846256118678,0.0083
1.00848519545956,0.00831
1.00854595531533,0.00832
1.00854989203164,0.00833
1.00855372396851,0.00834
1.00855572947929,0.00835
1.00855794318506,0.00836
1.00855910894884,0.00837
1.00855949569735,0.00838
1.00856047540891,0.00839
1.00856199451494,0.0084
1.0085666078954,0.00841
1.00860618529774,0.00842
1.00861109348942,0.00843
1.00861326285822,0.00844
1.00862981085428,0.00845
1.00864240908617,0.00846
1.00864504730365,0.00847
1.00864850715957,0.00848
1.00865470269827,0.00849
1.00865618628885,0.0085
1.00871214263214,0.00851
1.00877587830419,0.00852
1.00879220341908,0.00853
1.00879399827383,0.00854
1.0088025155972,0.00855
1.00880424415387,0.00856
1.00880649454435,0.00857
1.00881150986339,0.00858
1.00881439512623,0.00859
1.00883817423188,0.0086
1.0088397745823,0.00861
1.00884872094282,0.00862
1.00887911565177,0.00863
1.00889059368582,0.00864
1.00889739358657,0.00865
1.00891988175391,0.00866
1.0089200447948,0.00867
1.00892565946795,0.00868
1.00895861625971,0.00869
1.00896817351127,0.0087
1.00897866740687,0.00871
1.00899117223915,0.00872
1.00901510214429,0.00873
1.00901671108025,0.00874
1.00901689189196,0.00875
1.00903050787858,0.00876
1.00903064676568,0.00877
1.00903370715881,0.00878
1.00904114870755,0.00879
1.00904207455968,0.0088
1.00904673965361,0.00881
1.00908125432439,0.00882
1.00908142348711,0.00883
1.00908248415589,0.00884
1.00908804800667,0.00885
1.00913342533654,0.00886
1.00914497283657,0.00887
1.0091570799829,0.00888
1.00915962947467,0.00889
1.00916023848475,0.0089
1.00916565683042,0.00891
1.00916759188582,0.00892
1.00917515482316,0.00893
1.00919362358897,0.00894
1.0092016195116,0.00895
1.00920562555661,0.00896
1.00921435354663,0.00897
1.00922273631135,0.00898
1.00922656151366,0.00899
1.00923453096378,0.009
1.00924130195726,0.00901
1.00925318349829,0.00902
1.00926024199056,0.00903
1.00927923913542,0.00904
1.00929261028487,0.00905
1.00929294177608,0.00906
1.00929727334807,0.00907
1.00930882454949,0.00908
1.00932199791879,0.00909
1.00932215552149,0.0091
1.0093356320987,0.00911
1.00934072196786,0.00912
1.00934313948645,0.00913
1.00934612877275,0.00914
1.00934804827949,0.00915
1.00934903493746,0.00916
1.00935004385031,0.00917
1.00935314811281,0.00918
1.00937543709445,0.00919
1.00938106043083,0.0092
1.00938267914054,0.00921
1.00939918336764,0.00922
1.00939958054221,0.00923
1.00940037242623,0.00924
1.00940202914165,0.00925
1.00940583868669,0.00926
1.00940884694014,0.00927
1.00941079891392,0.00928
1.00942335896154,0.00929
1.00944400958027,0.0093
1.00945064784145,0.00931
1.0094553556512,0.00932
1.0094555083294,0.00933
1.00946262477041,0.00934
1.00949420820872,0.00935
1.00950307985566,0.00936
1.00950369396564,0.00937
1.00952151467592,0.00938
1.00952666868785,0.00939
1.00954094658469,0.0094
1.0095713709919,0.00941
1.0095851838626,0.00942
1.00959429431997,0.00943
1.00961149106969,0.00944
1.00967844863174,0.00945
1.0096816064664,0.00946
1.00969500902301,0.00947
1.00969809368144,0.00948
1.00971398282027,0.00949
1.00971997608585,0.0095
1.00972041714414,0.00951
1.0097269193593,0.00952
1.00972963572603,0.00953
1.0097535615846,0.00954
1.00975664137458,0.00955
1.00975901550268,0.00956
1.00977255609675,0.00957
1.00977954391269,0.00958
1.00977964667768,0.00959
1.00978945672682,0.0096
1.00978986542601,0.00961
1.00980270205838,0.00962
1.00980806656536,0.00963
1.00981315944899,0.00964
1.00981481151321,0.00965
1.00982471954331,0.00966
1.00985916413299,0.00967
1.00986276400482,0.00968
1.00986978132543,0.00969
1.0098724386603,0.0097
1.00987606404397,0.00971
1.00987652252233,0.00972
1.00991104265969,0.00973
1.00991483511384,0.00974
1.00994922585196,0.00975
1.00995031144215,0.00976
1.00995099499156,0.00977
1.00995321081378,0.00978
1.00996389543467,0.00979
1.00996449536319,0.0098
1.00996603052193,0.00981
1.00996668241311,0.00982
1.00997372113523,0.00983
1.00997776128962,0.00984
1.00999046908901,0.00985
1.00999183049064,0.00986
1.01001878112618,0.00987
1.01002148470307,0.00988
1.0100223892388,0.00989
1.0100730306476,0.0099
1.01007870166344,0.00991
1.01007921853097,0.00992
1.010080817789,0.00993
1.01008144314727,0.00994
1.01009314507008,0.00995
1.01009918123612,0.00996
1.01012771653223,0.00997
1.01015475707894,0.00998
1.01016446323395,0.00999
1.01016843032619,0.01
1.01017339855064,0.01001
1.01017942235486,0.01002
1.01018404344278,0.01003
1.01018723686457,0.01004
1.01019629398388,0.01005
1.01019961449144,0.01006
1.01020163311731,0.01007
1.01020586907991,0.01008
1.01020755849352,0.01009
1.01022703066165,0.0101
1.01022951564392,0.01011
1.01023272335148,0.01012
1.01023879196501,0.01013
1.01025118345203,0.01014
1.01026366870769,0.01015
1.01026646964714,0.01016
1.01026906961853,0.01017
1.01028935295027,0.01018
1.01030937445715,0.01019
1.01031895448214,0.0102
1.01032360642706,0.01021
1.01032816671409,0.01022
1.01033250944545,0.01023
1.01033561929559,0.01024
1.01033800418566,0.01025
1.01038969662183,0.01026
1.01039280090162,0.01027
1.01041167720178,0.01028
1.01041679008825,0.01029
1.01041937668269,0.0103
1.01042187115264,0.01031
1.01043000070735,0.01032
1.0104301136855,0.01033
1.01043012451118,0.01034
1.01046319635386,0.01035
1.01047671187848,0.01036
1.01049101875946,0.01037
1.01049301348631,0.01038
1.01049604417444,0.01039
1.01049895454387,0.0104
1.01052481581062,0.01041
1.01053039529062,0.01042
1.01054039923288,0.01043
1.01055612008838,0.01044
1.01056374331692,0.01045
1.01056526331342,0.01046
1.01057842738524,0.01047
1.01058734206702,0.01048
1.01058890043029,0.01049
1.01060367463063,0.0105
1.01060715033206,0.01051
1.01061852494828,0.01052
1.01062310825265,0.01053
1.01064021506321,0.01054
1.01064340886098,0.01055
1.01064789996794,0.01056
1.01067025772498,0.01057
1.01069336682081,0.01058
1.01070756766543,0.01059
1.01071817493645,0.0106
1.01071970548509,0.01061
1.01075469563831,0.01062
1.01077710624308,0.01063
1.01079110745342,0.01064
1.0108088432512,0.01065
1.01083026536032,0.01066
1.0108374635906,0.01067
1.01084574200506,0.01068
1.01086256739556,0.01069
1.01086468456086,0.0107
1.01087537369379,0.01071
1.01088732759175,0.01072
1.0108903438935,0.01073
1.0109061456277,0.01074
1.0109068570938,0.01075
1.01092050727651,0.01076
